_id,ltable_id,rtable_id,ltable_name,ltable_genus,ltable_family,ltable_ecology,ltable_countries,ltable_threat_paragraph,ltable_conservation_paragraph,ltable_pop_trend,ltable_status,ltable_country_count,ltable_block,rtable_Unnamed: 0,rtable_scientific_name,rtable_name,rtable_kingdom,rtable_phylum,rtable_class,rtable_order,rtable_family,rtable_genus,rtable_size,rtable_threats,rtable_conservation,rtable_threat_keywords,rtable_conservation_keywords,rtable_tCount,rtable_cCount,rtable_block
502639,6251,265,light red meranti,Shorea,Dipterocarpaceae,Terrestrial,"Indonesia (Kalimantan, Sumatera); Malaysia (Peninsular Malaysia, Sabah, Sarawak); ",,,,"
    Critically Endangered


    A1cd

    ",2,yes,265,Shorea platyclados,dark red meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Trunk diameter: up to 172 cm (2),Dipterocarp forests have become amongst the most endangered in the world widely logged for use in furniture-making general construction and boat-building (7). Furthermore the slow growth of these trees and late flowering mean that many trees are cut down before having a chance to reproduce (4).,Some subpopulations of this species are found in primary forest reserves where they receive varying levels of protection (1). Furthermore because of their high economic value there have been efforts to replant dipterocarp forests which may include species such as this dark red meranti (4). , , ,0,0.0,yes
2117282,5301,1119,dark pigtoe,Pleurobema,Unionidae,,United States; ,,,,"
    Critically Endangered


    A1ce+2ce

    ",1,yes,1119,Pleurobema clava,clubshell pearly mussel ,Animalia,Mollusca,Bivalvia,Unionoida,Unionidae,Pleurobema ,Length: up to 7.6 cm (2),It is estimated that the clubshell pearly mussel has been extirpated from more than 95 percent of its range in the last hundred years (4). The decline of this species has been attributed mostly to pollution from agricultural run-off and to the alteration of waterways (4) (7) with the clubshell pearly mussel being particularly sensitive to siltation (4).,The clubshell pearly mussel is federally listed as ‚??Endangered‚?? in the United States (4) (7) and is classified as ‚??Endangered‚?? in Illinois Indiana Michigan and Ohio (2). In addition this species is known to occur in Erie National Wildlife Refuge (10). ,invasive;pollution; , ,2,0.0,yes
504507,6113,266,white meranti,Shorea,Dipterocarpaceae,Terrestrial,Malaysia (Sabah); ,"
    Threatened by habitat conversion and degradation.

    
  ",['\n    The species also occurs in some primary forest reserves.\n\n    \n  '],,"
    Critically Endangered


    A1cd

    ",1,yes,266,Shorea platyclados,dark red meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Trunk diameter: up to 172 cm (2),Dipterocarp forests have become amongst the most endangered in the world widely logged for use in furniture-making general construction and boat-building (7). Furthermore the slow growth of these trees and late flowering mean that many trees are cut down before having a chance to reproduce (4).,Some subpopulations of this species are found in primary forest reserves where they receive varying levels of protection (1). Furthermore because of their high economic value there have been efforts to replant dipterocarp forests which may include species such as this dark red meranti (4). , , ,0,0.0,yes
1496320,1513,791,border barb,Barbus,Cyprinidae,Freshwater,South Africa (Eastern Cape Province); ,"
    Loss of habitat and alien invasive fish species.

    
  ",['\n    None known. Efforts are needed to thoroughly investigate the current distribution of this species in relation to invasions of its habitat by largemouth and smallmouth bass. The possibility for benign introductions within its native  range should be considered where alien invasives are absent.\n\n    \n  '],Unknown,"
    Endangered


    B1ab(ii,iii)+2ab(ii,iii)

    ",1,yes,791,Barbus serra,sawfin ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus ,up to 7 kg (3),Once widespread and abundant throughout the Olifants River system (2) recent surveys found that sawfin numbers are now dangerously low and it has disappeared entirely from parts of the main stem of the Olifants River (4).  This has been caused by introduced predatory fish primarily the smallmouth bass (<i>Micropterus dolomieu</i>) in addition to habitat degradation and fragmentation (2).  As the Olifants River region experiences hot dry summers water is extracted from the main river and its tributaries to irrigate the surrounding agricultural land.  Impoundments are also constructed to store water after the winter rainy season.  Furthermore river beds are bulldozed into wide channels to prevent the adjacent land from being flooded in the rainy season (2).  Such activities greatly alter the habitat of the sawfin and restrict its ability to move freely between different areas.,CapeNature a public institution responsible for biodiversity in the Western Cape (5) classifies the sawfin as endangered which makes it an offence to remove captured fish from rivers and dams.  CapeNature also undertakes regular surveys of the Olifants River system and has successfully cultured the sawfin since 1994.  Juveniles are then introduced to suitable natural habitats or stocked into farm dams to establish refuge populations.  Small parts of the sawfin‚??s range fall within protected areas including the Cedarberg Matjies River and Oorlogskloof Nature Reserves (2).  However to ensure the sawfin‚??s future it is vital to protect the habitat in the specific tributaries and the small section of the Olifants River mainstream where the sawfin remains abundant.  In addition efforts to prevent further introductions of alien predatory fish species are imperative (2). ,fragmentation; ,protected; ,1,1.0,yes
2165452,755,1145,yellow-throated day gecko,Phelsuma,Gekkonidae,Terrestrial,Madagascar; ,"
    The region in which the type locality of this species was found is threatened by habitat loss due to agricultural expansion. This species may also be of interest to the international pet trade, however, this is currently not considered a major threat.

    
  ","['\n    This species is listed on CITES Appendix II. Further research into the distribution, population, habitat status, and threats to this species should be carried out. It is present in Vohimana Private Reserve (J. Rafanomezantsoa pers. comm. January 2011), and this site should be managed to ensure the persistence of suitable forest habitat for this gecko.\n\n    \n  ']",Decreasing,"
    Endangered


    B1ab(iii)

    ",1,yes,1145,Phelsuma antanosy,day gecko ,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma ,Snout-vent length: 3.3 - 4.8 cm (2),Occupying an area thought to be no more than nine square kilometres the day gecko is threatened by further loss of its habitat. This extremely rare gecko has a highly fragmented distribution making it vulnerable to any detrimental activities within what little habitat remains (1). One small population is likely to be lost within the next 25 years as mining activity is planned in part of Sainte Luce while many other populations are under continual threat from local communities exploiting the forest‚??s resources (1). Indeed the day gecko is suspected to have become extinct in Petriky Forest due to tree felling for timber fuel and conversion to agricultural land (2). This highly specialised species is also threatened by the selective removal of <em>Pandus</em> trees (1).†,The Ambatotsirongorongo Forest which supports a large proportion of the remaining day gecko population is encompassed by a newly created protected area. Five forest fragments at Sainte Luce in which the day gecko is also found are also managed within a community resource use agreement which aims to protect the local people‚??s livelihoods whilst conserving biodiversity (1). However the successful management of these areas will very much depend on the support of the local people and the abandonment of destructive activities such as slash-and-burn agriculture and hunting (7). Fortunately for the day gecko <em>Phelsuma </em>†species breed well in captivity and the initiation of a captive-breeding programme for this gecko may well safeguard it from extinction (2).† ,loss;pet; ,protected; ,2,1.0,yes
2986471,1818,1579,white meranti,Shorea,Dipterocarpaceae,Terrestrial,Indonesia (Kalimantan); Malaysia (Sarawak); ,,['\n    There are subpopulations present in forest reserves.\n\n    \n  '],,"
    Endangered


    A1cd

    ",2,yes,1579,Shorea contorta,white lauan ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 50 m (2)Trunk diameter: up to 182 cm (2),Numbers of white lauan have become depleted due to logging and <strong>slash-and-burn</strong> agriculture (2) (4).  The valuable timber of the white lauan is used for general construction and for furniture making (2).,The white lauan most likely occurs in a number of protected areas throughout the Philippines such as the Sierra Madre.  However despite this so-called protection illegal logging activities can continue to pose a threat (5). , ,protected; ,0,1.0,yes
502657,6328,265,light red meranti,Shorea,Dipterocarpaceae,Terrestrial,"Brunei Darussalam; Malaysia (Sabah, Sarawak); ",,['\n    Sometimes within primary forest reserves.\n\n    \n  '],,"
    Critically Endangered


    A1cd, C2a

    ",2,yes,265,Shorea platyclados,dark red meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Trunk diameter: up to 172 cm (2),Dipterocarp forests have become amongst the most endangered in the world widely logged for use in furniture-making general construction and boat-building (7). Furthermore the slow growth of these trees and late flowering mean that many trees are cut down before having a chance to reproduce (4).,Some subpopulations of this species are found in primary forest reserves where they receive varying levels of protection (1). Furthermore because of their high economic value there have been efforts to replant dipterocarp forests which may include species such as this dark red meranti (4). , , ,0,0.0,yes
2506563,4481,1325,ruby-legged black millipede,Doratogonus,Spirostreptidae,Terrestrial,South Africa (KwaZulu-Natal); ,,,Unknown,"
    Endangered


    B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)

    ",1,yes,1325,Doratogonus major,major black millipede ,Animalia,Arthropoda,Diplopoda,Spirostreptida,Spirostreptidae,Doratogonus ,,The single tiny forest area in which the major black millipede occurs is under threat from the extraction of wood by the local community for fuel and building and its population is also likely to be small putting it at increased risk of extinction (1).,The Gwaliweni Forest is managed by KZN Wildlife although wood extraction there continues (1). No specific conservation measures are known to be in place for the major black millipede and despite having an important role in ecosystems as nutrient recyclers (5) <strong>invertebrates</strong> such as millipedes tend to be overlooked in conservation policies (2) (7)†with less than half of South Africa‚??s <strong>invertebrates</strong> even officially named (2). Some efforts are underway to collate information on these species such as the Green Trust Database of Threatened South African Invertebrates (2) and such initiatives will be important in improving the conservation of species such as this little-known millipede (1). , , ,0,0.0,yes
2369020,5983,1252,slender oak,Quercus,Fagaceae,Terrestrial,United States (Texas); ,"
    The locality is threatened by the activities of tourists from a nearby camping ground and by occasional drought.

    
  ",,,"
    Critically Endangered


    C2b

    ",1,yes,1252,Quercus hintonii,hintons oak ,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus ,Height: up to 15 m (2) (3) (4),Highly threatened by deforestation for coffee avocado and maize plantations Hinton‚??s oak is also being lost to human settlements and overgrazing by domestic livestock which prevents seedling growth (1) (2). It may also be under threat from road construction (2).,In a collaboration between Mexican researchers from the University of Puebla and staff from the Sir Harold Hillier Gardens and Arboretum in the United Kingdom a conservation strategy for Hinton‚??s oak has been created. It involves training local people in plant propagation undertaking field research and the production of an educational guide about the conservation of this important species (2). , , ,0,0.0,yes
1094175,4983,578,claire's mouse lemur,Microcebus,Cheirogaleidae,Terrestrial,Madagascar; ,"
    This species is threatened by habitat loss.

    
  ","['\n    Listed on CITES Appendix I. It occurs in the Lokobe Strict Nature Reserve. Unfortunately, although the infrastructure of this reserve is good, it is small. Four individuals of this species are based in the Tsimbazaza Zoo in Antananarivo (E.E. Louis Jr. pers. obs., 2010).', <br/>, <strong><br/><br/></strong>, '\n']",Decreasing,"
    Critically Endangered


    B1ab(i,iii)

    ",1,yes,578,Microcebus berthae,madame berthes mouse lemur ,Animalia,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus ,30 g (3),Like many Madagascan species Madame Berthe‚??s mouse lemur is threatened by habitat loss due to illegal logging and <strong>slash-and-burn</strong> agriculture (1). With its highly restricted range and a global population estimated to be no more than 8000 mature individuals this species faces an uncertain future (3).,While there are no known conservation measures specifically directed towards Madame Berthe‚??s mouse lemur a 1000 square kilometre Central Menabe Conservation Site has been proposed which will encompass this species‚?? entire range. Furthermore the Kirindy Forest where this species is particularly abundant will be classified as a strict conservation zone providing the highest levels of protection from habitat exploitation and hopefully halting this remarkable species‚?? decline (1). ,loss; , ,1,0.0,yes
